15571	18576
14742	18979
3560	17932
2132	8070
963	11469
1114	18739
3558	18411
1427	2111
1852	8753
14515	17017
2973	13188
11029	17662
6578	7847
311	15320
2304	11024
1756	6490
6692	11723
11139	12643
1723	7102
6411	11977
1018	8664
9561	15583
11898	17053
4181	5467
489	5440
7296	18719
11972	18728
357	12530
5750	7736
2134	5549
1833	9633
12477	16637
11257	15117
13307	18437
4132	4275
3942	10084
10	3224
8841	15547
12474	14637
13001	16413
12643	14485
6800	9203
7261	11810
4554	11475
3838	4938
3531	13287
804	18733
3632	8093
1675	10185
11024	18773
7380	14353
11470	17019
3126	15841
5725	8715
10394	17165
2914	4989
8123	12877
8028	19562
15620	16033
420	1920
5547	11919
15265	18425
15577	16133
6798	8998
5968	15114
6276	18861
8724	14796
3757	7866
3298	11299
8994	18995
4196	5626
18000	18770
1876	11619
9408	9814
4010	16909
2241	14417
5969	18950
15632	18988
3229	13549
9418	14652
9014	16669
2501	4546
4689	6353
918	4631
14742	14862
2339	8998
9810	16231
1841	5731
2835	9041
13441	14019
7254	9011
3965	14688
616	3141
3578	6441
11668	19119
1847	7629
10301	13466
5104	8823
1830	8526
6789	16415
4773	12741
11760	13086
11461	15298
5920	11335
2902	10573
11084	18347
2847	5187
2124	7199
6442	18733
13456	18677
7284	15447
10373	11353
2821	12237
4740	19016
1582	5815
11847	18380
1276	2786
14012	16633
5094	8803
10492	15337
1767	16780
12811	18080
1989	14414
1602	1923
1752	4929
6332	13455
7992	8576
7784	15250
7130	10185
8426	9589
2175	15481
13505	15698
283	1865
2798	12332
11823	13523
2428	8455
8304	18352
8090	12007
2355	6651
1565	15794
8947	14414
3909	8384
5324	18793
2328	14026
16292	18809
4455	6579
11894	18906
11401	18395
2538	5260
11449	14515
9296	15719
10627	15385
357	11732
2114	4513
630	1721
5061	16676
2355	8304
1537	19161
2552	14515
2361	17198
3165	18341
5782	11944
12080	14240
3357	13114
9732	12247
14182	14506
2346	18962
2873	11813
6684	16805
17359	18035
18832	18912
2134	11951
17337	18832
7669	10884
3460	7117
14440	18751
407	4222
8545	9529
523	18736
5036	17415
8126	9343
2115	19029
7579	18186
6689	10119
840	1721
5569	7830
1207	13483
2239	9004
6800	8236
7465	15455
4588	15982
2866	18236
9527	12545
10932	11121
3997	15870
4262	6336
49	15654
9014	10540
4411	10662
6242	14261
4222	14758
5920	12332
1407	1425
1394	5908
2950	5089
13337	18820
1815	17461
1683	7518
13086	17914
288	14988
1843	8376
9388	13337
10223	17738
2278	10769
3763	16313
7300	13983
9461	12974
1416	18276
7334	8288
336	13376
9595	16439
1038	8283
10141	17440
11889	12019
203	15735
10434	16995
4620	17279
6779	7136
1628	8141
7630	14008
16260	16339
7993	10925
1813	13325
6579	11848
7130	18870
803	1847
3374	8885
963	3930
6764	12123
5045	18645
6039	14566
2549	3531
8572	18604
9402	16778
6996	13940
7305	9400
5085	16033
5061	7900
14654	15377
561	11241
116	483
8629	13160
5541	15609
3805	15926
13442	15952
12584	18889
5692	7553
3922	8417
1690	13008
7669	15940
13975	17053
9017	13171
14784	18701
2612	12443
9983	16211
10110	14288
7444	10600
574	4094
1365	5698
12332	19029
13050	16295
4989	10309
10451	14395
6075	6279
2305	10172
415	15253
7110	16533
17932	18740
4477	11989
1726	17105
6778	13441
2297	14811
1889	4418
9449	17248
2338	14381
3952	3963
4450	9970
3190	7862
7240	9561
3062	11359
6170	12347
1843	17187
3801	13807
5434	5964
9876	13306
35	5993
9222	14764
6903	12160
12817	16051
9604	16964
5597	18440
15188	19178
488	528
5319	17134
8153	15763
3674	7959
5785	16313
6411	9602
13534	17646
9752	18427
1891	12145
2008	14345
806	2763
99	2874
6715	6784
12003	17704
953	5943
9047	17899
16	10175
18906	18957
10718	13166
5262	12974
10659	13549
10684	10858
5430	14816
2154	8497
11936	12199
18478	18645
10618	12884
10614	16541
8399	11850
1477	18829
5324	10433
6923	8324
11894	16794
6501	17854
2406	10880
3153	12645
14970	16460
1478	18878
17924	19540
13857	15096
18728	18736
6631	18410
15311	16466
9203	10769
9600	15660
9797	15467
1564	2506
2841	4497
4927	17901
4291	4813
4908	7852
14837	16714
13953	16229
817	15188
8748	11426
6075	10776
10568	16577
8685	11372
6273	8043
6058	12573
10292	12527
17562	18778
3931	15467
3571	16376
15647	17072
11629	13817
1493	6452
6125	11907
3730	4897
16967	18023
11393	17409
7798	14442
11653	15020
13761	18411
81	12173
2821	11024
749	11595
11778	17282
12789	19285
4173	10265
8715	11449
11814	17002
10761	13585
4193	4876
8321	17187
529	11974
2031	12592
12349	13091
10540	18741
9001	10568
18735	19602
5559	18936
1045	4260
869	1643
6934	10796
15377	18957
2571	13502
1360	9881
675	1893
473	8910
5582	6698
8613	18757
3207	6411
3390	8570
2112	6863
6771	12164
8405	8472
12483	12935
903	7132
8479	11012
6114	18728
6949	7979
5600	17689
2297	3975
2039	13845
872	6565
657	12370
10686	11586
10440	16031
8193	13137
9041	10950
8617	13505
1519	8626
1019	10457
7384	12229
10375	13667
5716	10223
7553	9004
1197	17255
4212	5968
1639	17662
1859	10872
3190	5913
2759	14290
10141	11621
13754	15722
5903	7265
10265	17755
5584	18739
4057	6715
4515	5434
1425	8061
8572	17597
645	5048
3781	15954
2000	18697
10161	17967
14255	16633
16982	18966
1366	19188
533	18617
6411	17116
212	17578
3226	6273
2098	18771
6407	18873
11886	13863
4910	17399
514	13401
34	11762
2126	7240
11221	17418
10034	18896
4043	4067
10330	16947
2756	7141
10433	10441
659	1507
50	3079
533	9039
3922	8598
9066	13817
17877	19154
7021	7574
903	17308
2039	10455
3427	15663
11816	13491
715	15007
5221	13104
1122	17038
11012	13118
12933	14582
10620	11521
2798	8613
7818	14456
6707	15207
7325	13474
7890	8081
14435	16214
10441	16342
7748	7829
4927	8668
1946	2529
113	16100
11583	17057
4994	12756
1587	14618
10308	15989
1312	15167
2798	16031
5039	17164
13730	16641
7716	8972
1477	1873
12717	13992
7561	8714
2336	18949
4240	15712
518	14827
909	9969
6048	11200
12664	14997
6684	17026
3715	6901
6021	7336
14045	17798
5469	10532
3862	5198
12256	12628
8506	16361
2030	4866
47	4864
8572	16010
8781	15189
7377	11024
13233	17982
735	16284
3581	6642
3192	16541
1838	9537
2120	12502
1316	3249
8198	10375
806	12871
18144	19088
348	14013
729	13403
1037	5307
3406	11140
5793	11438
6548	6791
4339	13849
6838	18315
5205	13122
3337	8352
3983	14810
3831	10372
7117	10197
3441	10754
4345	15614
6764	19198
485	9564
9545	18801
8322	14163
4433	8687
338	1312
926	12457
10269	18894
12011	14294
9173	13882
15825	18456
2274	13951
6977	14686
16052	18809
4546	11055
17439	17961
4156	12298
903	6742
1761	5236
4893	10932
5019	12583
9246	17248
10774	17248
10162	18462
6272	8998
2756	11015
2761	8106
7297	16222
14195	19508
1843	16918
6950	15811
15883	17244
2417	11049
11755	17301
5933	13938
7287	13703
7148	16462
7613	13076
12739	15659
1424	1792
7367	12226
4056	8042
735	5440
12473	13677
856	4376
7225	12219
7862	10343
8127	15044
3018	5565
11181	11893
4285	14045
9478	16637
9350	17645
4356	4477
9564	17001
4806	9782
356	8503
15841	16615
10899	17295
5831	16901
588	1873
1695	9991
432	12628
903	17442
6773	18853
14915	14970
3695	11674
1565	10265
7128	18455
13705	19233
4653	15866
17270	17876
3190	10749
2308	9447
5103	5698
9370	16656
2112	18467
14194	17391
15562	17814
17116	18093
12840	18717
11468	17616
3756	8138
3240	16731
7720	12944
6131	9679
11685	16347
2964	5467
7307	13576
11773	18804
6568	11403
11156	14982
254	15274
10441	18957
1614	4157
1348	7299
9687	18475
15153	18977
1118	15940
445	17365
9216	15205
804	6442
15335	17668
7470	15207
4343	14127
5989	6910
210	18725
2854	16462
5448	13980
9181	18897
15735	16422
13306	18789
7111	13980
3565	17929
1675	5004
11041	16829
11762	15627
9762	11604
5871	7312
1369	17105
3207	7452
10573	18622
6284	7108
1205	4229
12017	16714
3582	11226
2553	7487
5256	7240
909	15914
3984	9644
7444	10776
5606	18572
152	4242
2156	3846
13191	16284
8566	12850
3617	8536
3493	3567
236	1347
10859	15765
3164	16565
3831	12252
2994	15615
9807	16523
695	8376
5550	7021
12879	14517
3574	3592
12978	17452
7210	14532
1165	13730
2450	12827
4557	6295
11321	13931
5306	15702
17266	18769
1300	3151
18080	18809
620	1813
14110	17811
7284	13930
10885	13725
10451	11372
12201	14053
3082	15642
13089	17148
5081	9824
6794	17513
2216	6749
9006	11958
13472	13597
2400	2581
4505	5429
13363	18099
6452	18906
15730	18867
9763	10126
13333	18904
6243	18337
15671	19133
6920	10436
770	16785
5308	17255
3271	8772
6377	6576
110	6077
15395	18958
1631	10604
11338	11881
7604	16770
3218	14326
5783	11637
11463	15188
3017	18907
15325	16974
40	5058
1300	8746
2361	16882
7711	18145
9484	12157
2146	17621
6349	8879
9797	11816
11483	14696
1497	7706
440	2140
5668	13114
8633	18770
3716	10379
1057	12046
6692	15788
311	16618
370	6168
12797	17392
2032	7659
4411	9384
1271	13940
10441	12282
7447	13453
3215	8968
7475	8401
14381	14905
7295	12649
10537	18349
5800	15385
2112	14723
5225	8003
5661	13129
13677	17307
3590	14634
3358	18952
2523	2708
5822	16376
14305	16826
9340	15088
4149	5661
1785	13597
110	236
4561	15172
649	19074
5515	18214
15502	18817
5616	13654
959	10922
5994	16460
4237	11866
2673	12377
7205	8772
11842	18604
14893	15444
9519	17535
11275	17135
1942	2268
1007	18794
2530	18600
2674	7659
101	10446
8817	17019
18041	18778
16260	18888
2098	2979
6043	11052
9849	14045
4537	9519
10856	15579
7273	18949
1881	7137
1205	9102
16918	18211
1038	8798
7954	12253
13288	15008
4913	9134
2128	10126
6141	6840
17596	18327
5205	13372
2756	5867
3241	18041
4165	14134
1463	8694
3104	10757
10885	15470
5353	13115
236	7485
12924	19247
443	5835
643	4014
11450	16650
4150	9723
11458	15036
475	8291
3876	13306
12010	15411
6798	8104
1271	5440
15592	18347
99	10282
8772	11372
5256	7900
5969	18694
1804	6298
7103	10540
1841	5352
15734	16928
9040	14607
10743	15783
5540	7979
4051	13779
13322	15783
2349	2754
883	6997
10199	14746
3541	6092
12343	12555
10406	12059
5589	17961
7370	14821
2708	3414
14110	18797
12092	15155
4161	18728
1177	18632
12133	12892
9347	14515
4246	8823
1553	2361
2120	5348
11894	15377
9249	17339
6794	10131
6572	12428
15594	17536
7857	16685
301	1833
3216	7240
11031	11262
5595	15925
4546	9367
1035	10451
11221	15986
1301	14508
8923	16754
9326	19643
5051	14618
13821	16779
7784	13844
13489	15659
16999	18867
5430	18957
1710	16125
1629	14454
13524	17596
14603	16717
8626	11861
3934	6951
8331	13859
13787	19622
2857	5923
869	12255
4443	5294
6316	17483
2479	7011
11369	13236
2613	5329
15207	17196
5198	11454
9584	12028
4689	10765
12722	18727
351	1640
9884	17424
5524	19195
3010	13311
3385	11604
5849	17619
7804	8800
15128	17779
15668	17926
5477	8331
13440	19154
2127	8077
2114	12978
4556	4916
265	8005
8352	11335
1244	2554
8970	17934
5605	12200
12555	13604
15118	15615
12726	18242
11277	11394
3650	12839
2858	10441
9689	17418
8555	12573
3199	8739
653	14988
10160	18065
5187	10875
948	19514
13895	18425
12242	18040
12439	14371
611	17856
1570	9315
222	809
4722	18827
543	15664
6517	17118
10624	16560
293	17423
11055	15044
9081	17025
1841	15809
54	13957
13068	17289
3385	10977
4416	12479
2706	9262
5429	10999
4161	9249
8239	17761
4923	12261
6272	18725
1832	5048
1338	3683
9931	13746
3307	4680
5102	19259
6725	8372
3963	5567
1097	5579
1629	5602
12573	13183
10699	13525
8681	18846
6802	15048
17593	18122
11307	13850
4539	7804
4999	18989
987	2100
2766	16465
2528	19112
1789	15800
1271	9589
294	12891
10612	11233
14019	15571
6794	7819
9647	17020
2408	9279
2338	17297
11372	11390
3232	17019
9810	14893
11469	18421
7360	13981
8236	17701
11898	13940
3780	9992
6000	17317
16070	16913
2579	18765
3348	17194
2559	15520
11816	18757
865	18187
7756	17195
11353	19297
9951	18444
7979	8241
9884	13371
12738	14180
3625	11751
5291	5432
5348	8426
4537	17255
14269	18809
10542	18026
1119	16754
563	17622
481	7073
9474	18310
3307	16687
1172	16570
2749	13525
18	8165
1872	15884
4252	8192
3333	11665
15008	17332
6401	17664
519	2783
7891	15329
3531	15806
1777	2657
1525	8626
130	11580
1568	15777
4980	17729
4800	6117
5866	10389
10659	19035
9519	10659
6273	19374
7665	9491
5021	5997
9165	14556
13997	16964
12750	16505
8920	14381
18276	18697
8372	14915
7523	15843
6433	8626
17415	18139
2295	9459
13576	15925
15775	17636
9650	11783
5191	15025
1304	11840
11469	13315
1347	10994
5808	11595
9568	18926
1055	3284
1197	15044
8333	17197
12545	13575
8024	9564
14278	14626
1312	14812
491	9451
2254	4323
96	15735
5467	7307
3912	16925
9409	9989
1564	13879
7336	19384
7149	11907
514	13940
1549	10990
2677	16144
13730	16130
1273	11461
3738	10769
1264	16514
1881	11896
2744	6988
2615	6899
5069	7733
3110	15045
4533	10250
357	4612
4393	15540
3679	17344
8079	8296
1705	8371
3577	13824
4929	10388
13986	15590
3654	5207
7821	12028
3667	12747
1068	11450
7973	16513
10769	15592
9471	18820
694	10440
5908	9014
3359	9959
350	10846
3872	16367
5440	11902
10116	18603
163	3300
9055	15841
5174	16122
15982	18371
9830	12542
3265	8626
9173	15680
13829	14626
13677	16062
3468	18966
6813	18153
2380	11424
9204	12170
6642	9529
8509	8566
6851	7776
9993	10043
12191	14742
16609	17219
1303	14284
164	18702
12678	17734
2195	10690
11273	16541
3062	9193
7123	12561
8121	15479
8342	12978
2428	16526
2035	6645
528	1244
370	12913
4820	12632
454	4019
5144	15036
17335	18207
5507	19351
1474	15828
2990	15350
7979	12148
8106	9046
10378	10816
11241	13619
14699	18748
2343	17025
2214	5866
14358	17255
15406	17622
7210	10192
13464	17649
10279	15114
12573	16524
1737	15542
5174	16544
5333	10629
1312	5205
9858	15115
5728	11277
3726	4544
9752	16033
11487	15682
4225	14194
6143	19702
9399	16373
2343	10820
4546	6861
616	3136
11809	13402
3307	5906
13355	18726
16717	18792
9516	13925
9595	13717
602	2332
1761	10945
1846	16625
4799	15101
5704	10476
3860	7992
1015	18847
16389	18095
16494	19535
518	9200
13079	17413
105	9181
11606	17814
12142	14492
5966	17428
9389	18234
488	14651
12019	19091
3601	4331
3767	9765
4103	6373
4455	10529
7249	18453
1775	10377
6318	13301
1920	12224
9453	12968
8331	15385
5563	11055
14656	16443
4929	6949
17301	18787
5369	12216
9849	14044
592	14754
1852	8961
1245	8492
7187	14621
2361	17146
6245	17722
3748	8426
2990	16809
3727	4849
2245	9484
13948	16190
14030	18370
13726	16016
284	18745
6838	16140
924	16110
5672	8621
8509	18945
4056	8183
6992	7567
11918	14383
5102	9576
145	10051
1716	7852
59	10793
15780	17620
4806	16664
2854	18745
13740	14607
9192	11082
8664	10433
856	16748
13633	14995
12365	17332
14512	18957
17918	18787
11651	15857
2913	5313
7452	17301
17631	18945
194	15977
865	7193
2873	10141
9192	9650
14821	17757
15905	16869
913	18893
7756	9702
14146	17508
6504	8734
6081	15828
8653	12818
2361	15643
14604	17255
3805	9921
810	8660
267	6377
6899	7113
18847	18923
7992	8843
3728	3998
3577	11450
5440	8426
748	6298
1144	5336
7215	7316
5716	18766
14796	17470
3831	6760
7063	8382
9652	15386
1865	5105
9893	12875
6826	11637
2401	14353
2178	3337
1293	4058
5427	15942
2281	18455
9487	13104
8834	16717
3442	16676
5993	11842
6435	15182
2845	10043
12343	17432
3244	13945
2674	9906
4261	17687
1108	6148
14742	15100
3963	19031
4257	7409
14651	17819
17026	18080
3930	7115
1018	18095
16541	19005
5808	9192
1973	15038
4806	15414
6628	18572
16813	17380
10922	18041
4246	16544
1126	8225
5839	12312
13285	18704
5896	12813
13866	17387
637	12836
11044	19053
528	10880
4147	7401
12019	16135
3331	9669
12734	18150
3522	17255
5048	14647
9878	17779
2052	14727
7156	14317
3398	13322
6077	12502
1865	17847
10921	14353
962	3141
3240	18558
2702	11961
3376	9873
7553	11363
3473	10173
3525	6642
14194	16033
882	15174
529	9270
4722	13661
14080	14132
16514	17164
1242	11450
10921	18399
5796	7296
4924	17718
11833	14117
1835	7244
1927	12839
17439	18388
13616	15153
3296	13605
1842	6800
2602	15467
5215	6715
1119	10885
6130	11181
7492	16388
8886	13597
1551	2134
7194	17365
9808	15377
2098	11095
5735	16055
13337	13682
1281	14748
10431	13205
7388	18501
1602	12857
3715	7691
9409	13620
1394	13940
13711	18411
5649	18800
7294	13185
14603	17019
6812	14471
278	19598
13669	18058
6722	8058
4376	10226
4745	8042
7936	18310
13887	16982
13356	16789
1268	15794
7774	16386
2008	14954
7865	11989
10050	18881
1264	16378
4578	17505
13253	14640
4249	11840
6075	9611
766	16211
7103	18294
9059	13411
2711	6985
6411	8399
6874	18904
4655	10896
9596	13817
1767	10966
5624	7134
2476	8303
4400	12251
3524	18471
10377	17381
8998	13549
373	9687
2581	12005
1474	12974
4400	9014
4170	8438
10441	18625
5106	16915
1205	4647
683	3136
5461	13229
3582	13828
11473	19138
5324	18773
12564	17165
7408	19363
1250	5899
4815	15545
4445	4655
4942	11543
2793	8859
9031	18440
109	18910
429	3197
1045	4161
2112	2764
5266	10441
9490	15739
9343	18803
12259	15971
4708	18701
4860	14340
3971	15701
4578	8250
12000	13620
3531	6355
1886	4172
822	9713
12353	15620
1842	5569
611	7370
9576	12240
5463	16348
10558	15961
5982	15793
8806	16857
8509	14431
2129	3781
6985	18642
7124	8384
5914	12518
7099	7360
5756	16826
13196	14676
5500	16357
4164	8862
1273	11454
5435	15650
372	3337
13306	16289
4214	7553
2460	13483
11470	17026
9453	10270
7758	16541
3526	15572
14539	18351
16175	18608
3104	11449
9307	13471
1273	18898
14540	17281
8225	10263
15531	15970
7939	15309
1830	10459
15841	17350
14577	18509
647	16214
11782	17517
1205	4264
8557	15998
13977	17911
2804	17847
2708	19328
5435	8069
2120	3052
8752	9989
11469	15677
4152	13235
7490	14101
14196	16770
12075	13761
4199	10015
1641	10568
5227	18809
15882	16822
533	6617
11349	16538
4149	13677
2439	12278
2703	9564
7443	12457
18743	19635
3370	7476
7269	17909
4695	8295
6273	13740
714	9059
3773	14931
3207	18940
16268	16923
8938	11444
204	1068
987	5394
11332	12377
13242	15501
72	1281
3441	3930
15766	18743
9708	18631
1385	7354
258	15583
2584	11084
5470	8576
4653	18907
4684	14782
10265	14175
1690	2954
253	13902
5921	8659
14294	16856
3674	9320
14626	17205
7115	15025
4833	11460
5166	6829
110	17649
7900	18622
4495	5515
7388	8227
4477	5048
13549	17649
9445	19067
58	4036
1456	18957
12477	13702
2793	11063
12413	13151
3956	13191
10198	15025
7347	10163
10198	13511
2501	8844
5205	10746
4086	19008
17621	17912
3273	17493
3817	12905
4421	8961
11186	18748
1385	17924
1337	3683
9409	11898
9943	17542
11648	15849
2784	3351
4984	5215
5548	10466
7210	18091
5432	8946
15	7267
4237	5493
13337	18894
4708	16958
16	19211
15150	18072
2080	14566
11239	12441
1817	4267
13466	14924
10322	18572
1564	5356
7656	10961
744	3713
7186	17151
15684	18756
11177	18234
486	13690
7124	13402
4018	16523
7609	14649
8081	14811
10065	16784
2534	14531
2783	11024
4143	15521
1843	15189
9931	18093
6131	10569
8694	12474
951	10590
3173	19169
11739	15818
1425	16613
7774	17664
1378	14896
18145	18867
4051	18837
9678	18745
4938	10348
5075	12448
15153	17499
3015	12281
8545	15783
616	1683
8326	14101
4849	13696
14427	17365
11536	18869
8862	17025
8610	17909
4682	15405
10185	13491
10417	16650
6913	18781
5440	16033
1312	16354
1920	10072
4458	10258
11262	15864
9092	10425
5728	14396
10389	16799
3184	11050
7322	11870
9808	11372
8322	11808
6642	11939
1753	6568
331	16697
3540	18864
5598	10744
2701	13633
7370	9112
6827	16904
461	7711
5513	14519
3469	3721
6411	15376
2160	5913
7038	12066
7074	11615
9203	14385
13882	18931
2841	12920
9502	14049
5152	7700
12434	13585
7574	13940
4221	10382
4782	11887
5467	10383
10767	15841
5871	18058
1363	8093
923	13137
2523	8175
10575	17790
2385	6120
7296	7533
2361	12446
18380	19336
5226	6812
13486	16073
1012	17629
1328	9256
7057	11588
13046	16618
854	7136
4860	17308
1614	12148
9	16622
4826	9802
12	2617
8961	18809
1056	4179
11351	17194
840	9548
2790	6411
554	1345
2290	8608
5908	10397
5402	17637
12406	13200
616	2463
4034	6273
233	8400
9377	14791
3257	9877
8627	18471
1133	4332
1989	9461
11269	18291
518	1735
3165	12070
4823	5612
12924	14579
9830	17391
16040	18411
12955	13914
12607	13672
18702	19111
13474	18464
15377	15840
8223	11269
1924	5908
11055	14305
2549	2754
12145	14305
2182	12612
8225	18793
9998	14141
14348	14603
11749	18812
1832	16989
9720	18770
17392	18765
1085	12765
9310	17363
752	16152
4388	14741
4363	11443
1270	11190
6568	14579
5463	17419
142	15546
882	3881
3064	8608
3218	5614
2963	8998
579	8038
3285	19186
4422	5527
6663	14353
4197	8945
1942	15722
592	2518
4577	14207
5474	11613
5988	8030
10389	13058
7180	12887
7683	12955
9081	11716
8294	13992
3332	6040
2160	2851
9232	16341
5796	7015
6941	17351
6901	10185
13753	14353
4194	4263
11890	14555
1846	13633
10805	18580
7900	9089
8509	9227
6142	10769
884	8840
2749	13354
6686	13059
3923	12019
12354	16761
9232	17803
2111	4354
11641	17082
11249	18743
7140	13766
6239	6952
13037	18791
2039	15325
3984	15141
3721	3800
529	13820
4421	12592
5716	9186
5375	8393
202	918
4295	9596
528	4194
841	14768
2711	4308
4058	6348
4261	8621
357	19090
15006	18566
528	9797
14622	18453
16132	16347
16360	17605
534	8255
7021	16754
12401	17057
7260	8974
14151	18487
2867	18794
10431	15505
8855	13821
8132	12479
11529	18901
35	3797
616	17634
4440	11260
7015	9910
3822	10308
17987	18455
13046	18053
4555	5386
1045	9886
5964	10776
6434	18769
4252	8857
4075	13949
1205	17616
6245	8978
14279	17493
581	14854
8382	10769
8998	13829
370	5864
4301	18966
8262	16953
5555	12523
2430	11641
5108	16896
992	11894
2389	7388
7875	14244
2406	12066
8262	10046
2289	11456
4402	9689
2891	18780
4148	12053
677	2092
13590	18816
17538	18221
700	2134
5467	11526
13779	19531
2999	10272
5021	12878
8912	10706
14818	17499
6210	12256
6141	8947
7232	16676
3849	15663
15577	17386
716	11048
7255	8708
2366	10885
6354	10119
69	18946
307	19584
2759	18126
2035	7361
5277	16774
3453	6715
10373	12273
9181	14973
3693	10377
9283	15156
11816	14284
2199	18904
4177	6243
2657	15329
11277	17454
4058	13434
10350	12431
16396	19357
3244	16506
14317	16838
7409	18347
9654	12219
17936	19452
2143	3278
13347	15467
11284	17051
1756	2358
972	12726
16322	16572
1693	6039
5593	16415
3173	9512
7297	14333
62	15612
11355	15195
5465	18017
3574	5113
1286	2955
15305	17025
4480	8293
11332	16278
5207	14217
11450	14420
12281	17687
16413	17710
3623	12568
35	6460
2793	4672
2577	16245
3935	5489
18798	19577
3244	15087
10955	12235
5440	10600
4214	18766
2361	5786
8312	17899
3111	8755
10814	15306
3097	14622
4833	10498
9294	10232
12842	15088
1868	2530
9366	12409
4848	10310
7188	16395
6501	15455
8024	18929
1271	2425
7740	11424
1468	7318
1477	1575
5871	9190
1068	11449
6703	10107
4546	8958
105	10542
440	19237
15712	18743
10266	13131
986	19044
10646	17549
6595	16637
531	15095
13151	18355
132	4883
8670	13296
5972	16685
5633	7423
148	18830
12019	12402
15155	15620
13945	16211
10853	14208
10605	17910
1213	9587
3437	8464
3582	18664
6454	16327
2	10471
7797	10600
9392	18625
4668	19016
6567	12673
4475	4678
1989	11823
7400	11869
3619	5985
901	11094
3105	10981
7790	15100
6725	9297
1119	18159
1757	7549
5307	14924
3715	13931
9039	10160
5717	15079
3227	10181
11125	15671
10057	14080
766	14218
6697	9324
1204	11450
605	4297
855	12818
6649	12066
577	18732
5372	14742
11024	11944
8482	19169
6744	15843
8472	10872
15224	18963
2336	7629
7130	15356
3224	14523
5324	5336
3890	12643
2876	6340
19	4684
432	11489
2631	3459
6626	13576
11166	18832
4544	16129
8272	12722
4343	9466
6566	6611
3779	8655
7399	13576
16723	18768
12058	18673
14454	17440
4150	14777
7983	11484
1541	6039
1513	13888
2343	5046
5467	13337
12811	14603
7485	13576
676	16967
8886	14107
1515	16241
2563	10165
9884	17119
4489	5386
2311	8239
15506	19411
8298	9877
9471	17933
4614	12276
2862	6952
4226	4513
12125	12711
11731	15801
4332	5549
4221	5219
1675	11816
2673	17429
6078	18036
2274	11652
12655	15829
1783	11762
3713	18472
6290	19002
5261	13440
6242	8509
6276	15440
5476	16706
6582	6907
5375	5953
6841	18200
5698	9264
5368	7989
3496	6078
14872	19125
1690	8214
4384	4442
11076	19246
14353	17282
4443	6628
5137	14192
8749	10919
4537	16003
7482	16904
3701	18910
15189	19343
8404	8885
3540	3930
668	19090
992	13213
320	7533
17399	19579
5810	9222
5340	7015
1814	15516
2672	12150
8109	14468
4238	12552
15881	18811
3096	9249
4758	17542
13688	16544
13940	14765
7327	14783
2532	8687
13158	14878
1204	18223
1920	17939
4294	18016
16189	17519
2581	10858
5587	15756
2231	2460
14805	18121
142	13325
317	6603
13541	18792
7436	9390
7712	17332
1811	12066
903	5441
12552	15344
7465	17966
735	18216
16504	17813
116	7568
13912	17519
9154	15663
16	15969
6120	8668
2998	7983
2722	15010
6081	7103
3224	19496
5871	15916
1244	6899
3279	8555
16569	16816
2024	13959
7733	8384
592	11840
3992	15136
922	5555
7836	10520
5497	9417
1920	8198
5425	16211
2514	4177
15864	18906
17771	19362
13623	13643
